SHIPMENT ID,ORIGIN_CITY,OST,O_ZIP,DEST_CITY,DST,D_ZIP,CLASS,WEIGHT,CUBE,RETAIL SHIPMENT FLAG,LIFTGATE FLAG,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16,,,,,,,,,,,,,,,,,
100000750,PANORAMA CITY              ,CA,91402 ,TRACY                      ,CA,95304 ,175, 175 , 39.77 , Retail , Non-Liftgate ,$332.07,$0.00,$168.32,$0.00,$0.00,$0.00,$0.00,$106.56,$0.00,$0.00,$167.23,$225.50,$0.00,$445.01,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000751,COMPTON                    ,CA,90221 ,TRACY                      ,CA,95304 ,200, 215 , 48.86 , Retail , Non-Liftgate ,$332.07,$0.00,$160.29,$0.00,$0.00,$0.00,$0.00,$106.56,$0.00,$0.00,$167.23,$315.60,$0.00,$404.78,$0.00,$160.69,,,,,,,,,,,,,,,,,
100000752,SPARKS                     ,NV,89434 ,ROMEOVILLE                 ,IL,60446 ,125," 2,315 ", 321.53 , Non-Retail , Liftgate Needed ,$887.03,$0.00,$910.19,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,380.88","$2,393.11",$0.00,"$1,103.91",$0.00,$0.00,,,,,,,,,,,,,,,,,
100000753,EVERETT                    ,WA,98203 ,TRACY                      ,CA,95304 ,60," 1,790 ", 79.91 , Retail , Non-Liftgate ,$347.32,$0.00,$225.38,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$235.52,$712.64,$0.00,$455.07,$0.00,$276.63,,,,,,,,,,,,,,,,,
100000754,SAN MARCOS                 ,CA,92069 ,TRACY                      ,CA,95304 ,250, 55 , 18.97 , Retail , Non-Liftgate ,$332.07,$0.00,$163.73,$0.00,$0.00,$0.00,$0.00,$106.56,$0.00,$0.00,$167.23,$179.22,$0.00,$444.75,$0.00,$160.69,,,,,,,,,,,,,,,,,
100000755,RIALTO                     ,CA,92376 ,ROMEOVILLE                 ,IL,60446 ,70," 3,318 ", 249.47 , Non-Retail , Non-Liftgate ,$813.96,$0.00,$690.84,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,163.55","$2,206.00",$0.00,"$1,268.65",$0.00,$0.00,,,,,,,,,,,,,,,,,
100000756,RIALTO                     ,CA,92376 ,NAPERVILLE                 ,IL,60540 ,70," 1,095 ", 88.31 , Non-Retail , Liftgate Needed ,$409.81,$0.00,$288.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$467.53,$879.30,$0.00,$401.96,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000757,TRACY                      ,CA,95304 ,SANTA BARBARA              ,CA,93108 ,70, 700 , 53.03 , Non-Retail , Liftgate Needed ,$332.07,$0.00,$153.74,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$149.40,$396.76,$0.00,$313.01,$0.00,$160.69,,,,,,,,,,,,,,,,,
100000758,TRACY                      ,CA,95304 ,NOYAC                      ,NY,11963 ,125, 200 , 32.26 , Non-Retail , Non-Liftgate ,$455.57,$0.00,$549.66,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$430.84,$518.63,$0.00,$570.01,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000759,TRACY                      ,CA,95304 ,SANTA BARBARA              ,CA,93108 ,125," 1,000 ", 140.85 , Non-Retail , Non-Liftgate ,$369.16,$0.00,$311.59,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$280.69,$858.74,$0.00,$490.60,$0.00,$252.45,,,,,,,,,,,,,,,,,
100000760,TRACY                      ,CA,95304 ,NEW YORK                   ,NY,10014 ,125, 600 , 88.24 , Non-Retail , Non-Liftgate ,$770.36,$0.00,$804.21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$853.15,"$1,309.57",$0.00,"$1,296.10",$0.00,$952.72,,,,,,,,,,,,,,,,,
100000761,TRACY                      ,CA,95304 ,SANTA MONICA               ,CA,90402 ,125, 800 , 115.94 , Non-Retail , Non-Liftgate ,$410.07,$0.00,$385.97,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$240.95,$682.33,$0.00,$358.88,$0.00,$205.56,,,,,,,,,,,,,,,,,
100000762,TRACY                      ,CA,95304 ,ATLANTA                    ,GA,30318 ,125, 500 , 74.63 , Non-Retail , Non-Liftgate ,$472.82,$0.00,$503.89,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$530.85,$848.70,$0.00,$430.46,$0.00,$428.63,,,,,,,,,,,,,,,,,
100000763,TRACY                      ,CA,95304 ,GLENCOE                    ,IL,60022 ,125, 900 , 128.57 , Non-Retail , Non-Liftgate ,$665.25,$0.00,$493.13,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$751.86,"$1,293.90",$0.00,$733.15,$0.00,$686.39,,,,,,,,,,,,,,,,,
100000764,TRACY                      ,CA,95304 ,SANTA BARBARA              ,CA,93108 ,125, 700 , 101.45 , Non-Retail , Non-Liftgate ,$332.07,$0.00,$236.46,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$607.71,$0.00,$369.36,$0.00,$185.72,,,,,,,,,,,,,,,,,
100000765,TRACY                      ,CA,95304 ,NOYAC                      ,NY,11963 ,125, 600 , 88.24 , Non-Retail , Non-Liftgate ,$782.37,$0.00,$857.54,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,228.91",$0.00,"$1,177.94",$0.00,$0.00,,,,,,,,,,,,,,,,,
100000766,TRACY                      ,CA,95304 ,NEW YORK                   ,NY,10014 ,125, 700 , 101.45 , Non-Retail , Non-Liftgate ,$887.41,$0.00,$895.78,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,505.83",$0.00,"$1,480.27",$0.00,"$1,054.00",,,,,,,,,,,,,,,,,
100000767,TRACY                      ,CA,95304 ,GREENWICH                  ,CT,06830 ,125, 700 , 101.45 , Non-Retail , Non-Liftgate ,$698.25,$0.00,$608.63,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,283.47",$0.00,$747.75,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000768,TRACY                      ,CA,95304 ,SANTA MONICA               ,CA,90402 ,125, 800 , 115.94 , Non-Retail , Liftgate Needed ,$410.07,$0.00,$385.97,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$682.33,$0.00,$358.88,$0.00,$205.56,,,,,,,,,,,,,,,,,
100000769,IRVING                     ,TX,75038 ,HALLANDALE                 ,FL,33009 ,125, 249 , 40.16 , Non-Retail , Non-Liftgate ,$266.51,$317.18,$294.46,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$447.45,$0.00,$415.28,$0.00,$160.53,,,,,,,,,,,,,,,,,
100000770,IRVING                     ,TX,75038 ,SALT LAKE CITY             ,UT,84107 ,150, 70 , 15.91 , Non-Retail , Non-Liftgate ,$261.06,$694.57,$218.03,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$290.15,$0.00,$370.83,$0.00,$179.55,,,,,,,,,,,,,,,,,
100000771,NORTHBROOK                 ,IL,60062 ,MANHASSET                  ,NY,11030 ,60, 800 , 43.48 , Non-Retail , Liftgate Needed ,$545.68,"$3,199.36",$504.77,$682.50,$0.00,$0.00,$256.40,$0.00,$361.91,$0.00,$0.00,$466.91,$0.00,$580.39,$0.00,$303.53,,,,,,,,,,,,,,,,,
100000772,CARY                       ,IL,60013 ,DRESDEN                    ,TN,38225 ,70," 4,500 ", 292.21 , Non-Retail , Non-Liftgate ,$610.46,$911.49,$638.53,$560.79,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,285.88",$0.00,$500.74,$0.00,$385.44,,,,,,,,,,,,,,,,,
100000773,EAST WINDSOR               ,NJ,08512 ,MOUNT JULIET               ,TN,37122 ,70, 747 , 64.96 , Non-Retail , Liftgate Needed ,$272.63,$0.00,$187.04,$0.00,$0.00,$0.00,$332.80,$0.00,$0.00,$0.00,$0.00,$597.11,$470.72,$265.29,$0.00,$168.09,,,,,,,,,,,,,,,,,
100000774,WINCHESTER                 ,VA,22603 ,NAPERVILLE                 ,IL,60540 ,150," 4,215 ", 752.68 , Non-Retail , Non-Liftgate ,"$1,418.91","$2,485.81","$1,408.65",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,506.86","$2,703.94",$888.67,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000775,EAST YORK                  ,ON,M1X1E7,TRENTON                    ,NJ,08648 ,65, 450 , 31.25 , Non-Retail , Non-Liftgate ,$281.45,$0.00,$201.05,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$484.20,$241.30,$357.00,$0.00,$964.62,,,,,,,,,,,,,,,,,
100000776,EAST YORK                  ,ON,M1X1E7,SAN DIEGO                  ,CA,92122 ,65, 320 , 26.45 , Non-Retail , Non-Liftgate ,$299.10,$0.00,$409.42,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$695.28,$0.00,$587.53,$0.00,"$1,384.14",,,,,,,,,,,,,,,,,
100000777,LIBERTYVILLE               ,IL,60048 ,ROMEOVILLE                 ,IL,60446 ,70," 2,188 ", 168.31 , Non-Retail , Liftgate Needed ,$297.07,$323.69,$163.20,$197.28,$0.00,$0.00,$0.00,$0.00,$129.01,$165.60,$0.00,$456.64,$0.00,$258.89,$0.00,$138.06,,,,,,,,,,,,,,,,,
100000778,PEMBROKE PINES             ,FL,33027 ,NEW YORK                   ,NY,10121 ,70, 216 , 33.75 , Non-Retail , Non-Liftgate ,$362.21,"$1,896.62",$426.09,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$404.66,"$1,051.95",$442.59,$0.00,$470.31,,,,,,,,,,,,,,,,,
100000779,BYHALIA                    ,MS,38611 ,NAPERVILLE                 ,IL,60540 ,70," 3,185 ", 239.47 , Non-Retail , Liftgate Needed ,$709.15,$878.86,$390.16,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,239.85",$0.00,$443.25,$0.00,$403.95,,,,,,,,,,,,,,,,,
100000780,DRESDEN                    ,TN,38225 ,WOODLAND HILLS             ,CA,91367 ,70, 903 , 74.63 , Non-Retail , Liftgate Needed ,$358.07,"$4,580.98",$348.32,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$818.25,$0.00,$481.51,$0.00,$335.08,,,,,,,,,,,,,,,,,
100000781,DRESDEN                    ,TN,38225 ,BEVERLY HILLS              ,CA,90210 ,70," 1,000 ", 68.97 , Non-Retail , Non-Liftgate ,$460.43,"$4,772.11",$351.30,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$762.00,$0.00,$449.03,$0.00,$313.55,,,,,,,,,,,,,,,,,
100000782,DRESDEN                    ,TN,38225 ,AUSTIN                     ,TX,78758 ,70, 185 , 23.13 , Non-Retail , Non-Liftgate ,$275.90,$152.50,$177.86,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$226.24,$0.00,$249.22,$0.00,$142.79,,,,,,,,,,,,,,,,,
100000783,DRESDEN                    ,TN,38225 ,NEW YORK                   ,NY,10012 ,70," 1,340 ", 104.69 , Non-Retail , Non-Liftgate ,$669.74,"$6,267.58","$1,010.33",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,141.87","$2,795.83",$800.81,$0.00,$632.35,,,,,,,,,,,,,,,,,
100000784,DRESDEN                    ,TN,38225 ,MANHASSET                  ,NY,11030 ,70, 756 , 56.00 , Non-Retail , Liftgate Needed ,$391.84,"$4,040.10",$578.11,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$678.28,"$1,798.39",$654.65,$0.00,$366.12,,,,,,,,,,,,,,,,,
100000785,DRESDEN                    ,TN,38225 ,BURLINGTON                 ,MA,01803 ,150, 436 , 87.20 , Non-Retail , Liftgate Needed ,$429.88,"$3,949.17",$371.15,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$777.62,$999.81,$314.52,$0.00,$255.38,,,,,,,,,,,,,,,,,
100000786,DRESDEN                    ,TN,38225 ,WHEELING                   ,IL,60090 ,70, 529 , 44.83 , Non-Retail , Non-Liftgate ,$275.90,$214.71,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$302.91,$0.00,$279.27,$0.00,$128.84,,,,,,,,,,,,,,,,,
100000787,DRESDEN                    ,TN,38225 ,MANHASSET                  ,NY,11030 ,65, 454 , 31.53 , Non-Retail , Liftgate Needed ,$314.71,"$2,548.09",$485.55,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$423.93,"$1,171.50",$448.53,$0.00,$306.05,,,,,,,,,,,,,,,,,
100000788,DRESDEN                    ,TN,38225 ,PARAMUS                    ,NJ,07652 ,70, 600 , 75.00 , Non-Retail , Non-Liftgate ,$505.37,"$3,136.03",$631.31,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$620.51,$798.02,$369.37,$0.00,$192.46,,,,,,,,,,,,,,,,,
100000789,FAIRFIELD                  ,CA,94534 ,WILMER                     ,TX,75172 ,300, 400 , 200.00 , Non-Retail , Non-Liftgate ,"$1,016.16",$0.00,$971.62,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,146.62","$1,689.83",$0.00,$827.79,$0.00,$764.68,,,,,,,,,,,,,,,,,
100000790,FAIRFIELD                  ,CA,94534 ,EAST WINDSOR               ,NJ,08512 ,70, 120 , 16.22 , Retail , Non-Liftgate ,$347.32,$0.00,$246.35,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$279.16,$312.15,$407.22,$266.19,$0.00,$267.87,,,,,,,,,,,,,,,,,
100000791,NEW MILFORD                ,CT,06776 ,NAPERVILLE                 ,IL,60540 ,70, 190 , 24.68 , Non-Retail , Non-Liftgate ,$256.92,$0.00,$145.73,$0.00,$0.00,$0.00,$244.40,$0.00,$294.35,$0.00,$0.00,$226.24,$248.53,$282.14,$0.00,$144.22,,,,,,,,,,,,,,,,,
100000792,NEW MILFORD                ,CT,06776 ,NAPERVILLE                 ,IL,60540 ,70, 729 , 65.68 , Non-Retail , Non-Liftgate ,$341.74,$0.00,$246.40,$0.00,$0.00,$0.00,$244.40,$0.00,$368.37,$0.00,$0.00,$545.34,$414.27,$282.14,$0.00,$166.31,,,,,,,,,,,,,,,,,
100000793,LONG BEACH                 ,CA,90810 ,TRACY                      ,CA,95304 ,150, 50 , 11.36 , Retail , Non-Liftgate ,$332.07,$0.00,$160.29,$0.00,$0.00,$0.00,$0.00,$106.56,$0.00,$0.00,$0.00,$179.22,$0.00,$404.78,$0.00,$160.69,,,,,,,,,,,,,,,,,
100000794,LONG BEACH                 ,CA,90810 ,NAPERVILLE                 ,IL,60540 ,125," 2,455 ", 340.97 , Non-Retail , Non-Liftgate ,$996.95,$0.00,"$1,407.62",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,647.41",$0.00,"$1,315.07",$0.00,"$1,384.94",,,,,,,,,,,,,,,,,
100000795,CONOVER                    ,NC,28613 ,NAPERVILLE                 ,IL,60540 ,250, 172 , 57.33 , Non-Retail , Liftgate Needed ,$337.45,$327.72,$229.13,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$462.32,$0.00,$240.21,$0.00,$143.99,,,,,,,,,,,,,,,,,
100000796,LONG BEACH                 ,CA,90810 ,NAPERVILLE                 ,IL,60540 ,125, 939 , 134.14 , Non-Retail , Non-Liftgate ,$620.01,$0.00,$626.40,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,293.90",$0.00,$801.50,$0.00,$686.39,,,,,,,,,,,,,,,,,
100000797,GREENFIELD                 ,IN,46140 ,EAST WINDSOR               ,NJ,08512 ,70," 1,493 ", 115.74 , Retail , Non-Liftgate ,$352.58,$0.00,$248.71,$486.11,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$789.70,$978.41,$220.09,$0.00,$222.30,,,,,,,,,,,,,,,,,
100000798,NAPERVILLE                 ,IL,60540 ,AUSTIN                     ,TX,78728 ,70, 869 , 72.42 , Non-Retail , Liftgate Needed ,$383.58,$494.04,$0.00,$315.43,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$696.96,$0.00,$347.08,$0.00,$207.09,,,,,,,,,,,,,,,,,
100000799,HAGERSTOWN                 ,MD,21740 ,TRACY                      ,CA,95304 ,70," 17,592 ", 911.50 , Retail , Non-Liftgate ,"$5,106.08","$47,620.24","$8,258.38",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,255.28","$10,449.73","$7,725.56",$0.00,$0.00,,,,,,,,,,,,,,,,,
100000800,ROCK ISLAND                ,IL,61201 ,NEWTON                     ,NC,28658 ,70, 500 , 42.37 , Non-Retail , Non-Liftgate ,$279.92,$279.27,$148.17,$180.47,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$393.98,$0.00,$198.28,$0.00,$144.36,,,,,,,,,,,,,,,,,
100000801,ROCK HILL                  ,SC,29730 ,WILMER                     ,TX,75172 ,70," 1,100 ", 88.00 , Non-Retail , Non-Liftgate ,$279.90,$501.01,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$706.79,$0.00,$279.27,$340.38,$265.28,,,,,,,,,,,,,,,,,
100000802,ROCK HILL                  ,SC,29730 ,NORTHBROOK                 ,IL,60062 ,70, 270 , 30.34 , Non-Retail , Non-Liftgate ,$321.96,$179.27,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$252.89,$0.00,$293.24,$0.00,$143.59,,,,,,,,,,,,,,,,,
100000803,SURPRISE                   ,AZ,85379 ,TRACY                      ,CA,95304 ,70," 1,223 ", 96.30 , Retail , Non-Liftgate ,$357.62,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$357.40,$662.45,$0.00,$480.32,$0.00,$210.29,,,,,,,,,,,,,,,,,
100000804,LADNER                     ,BC,V4G1A6,TACOMA                     ,WA,98424 ,150, 70 , 15.91 , Non-Retail , Non-Liftgate ,$328.23,$0.00,$368.86,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$390.34,$0.00,$535.59,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000805,SANTA CLARITA              ,CA,91355 ,TRACY                      ,CA,95304 ,125," 3,667 ", 509.31 , Retail , Non-Liftgate ,$860.37,$0.00,"$1,125.56",$0.00,$0.00,$0.00,$0.00,$380.56,$0.00,$0.00,$990.09,"$2,115.68",$0.00,"$1,667.50",$0.00,$586.63,,,,,,,,,,,,,,,,,
100000806,COMPTON                    ,CA,90220 ,ROMEOVILLE                 ,IL,60446 ,70, 229 , 27.93 , Non-Retail , Non-Liftgate ,$370.65,$0.00,$246.35,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$279.16,$315.00,$0.00,$256.13,$0.00,$236.55,,,,,,,,,,,,,,,,,
100000807,SOUTH PITTSBURG            ,TN,37380 ,ROMEOVILLE                 ,IL,60446 ,70," 1,284 ", 84.47 , Non-Retail , Liftgate Needed ,$275.90,$427.93,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$603.71,$0.00,$265.42,$0.00,$184.11,,,,,,,,,,,,,,,,,
100000808,COMPTON                    ,CA,90221 ,ROMEOVILLE                 ,IL,60446 ,125, 275 , 43.65 , Non-Retail , Non-Liftgate ,$370.65,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$332.46,$529.04,$0.00,$263.84,$0.00,$291.68,,,,,,,,,,,,,,,,,
100000809,ROMEOVILLE                 ,IL,60446 ,LOUISVILLE                 ,KY,40225 ,70, 150 , 18.75 , Non-Retail , Liftgate Needed ,$256.45,$152.50,$120.49,$180.47,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$258.89,$0.00,$128.82,,,,,,,,,,,,,,,,,
100000810,ST PETERSBURG              ,FL,33702 ,NAPERVILLE                 ,IL,60540 ,125, 663 , 97.50 , Non-Retail , Non-Liftgate ,$366.48,$644.53,$254.39,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$909.27,$0.00,$301.72,$0.00,$277.29,,,,,,,,,,,,,,,,,
100000811,FULTON                     ,MS,38843 ,CHICAGO                    ,IL,60642 ,70, 115 , 15.54 , Non-Retail , Non-Liftgate ,$279.92,$152.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$225.71,$0.00,$197.92,,,,,,,,,,,,,,,,,
100000812,DRESDEN                    ,TN,38225 ,MILWAUKEE                  ,WI,53226 ,70, 369 , 38.04 , Non-Retail , Non-Liftgate ,$247.23,$207.24,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$292.36,$0.00,$282.14,$0.00,$140.13,,,,,,,,,,,,,,,,,
100000813,DRESDEN                    ,TN,38225 ,RICHMOND                   ,VA,23233 ,70, 595 , 48.77 , Non-Retail , Non-Liftgate ,$249.09,$282.92,$192.42,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$399.13,$508.51,$265.29,$0.00,$139.74,,,,,,,,,,,,,,,,,
100000814,DRESDEN                    ,TN,38225 ,PARAMUS                    ,NJ,07652 ,125, 410 , 63.08 , Non-Retail , Liftgate Needed ,$466.82,"$2,961.58",$620.42,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$571.91,$735.40,$330.86,$0.00,$177.39,,,,,,,,,,,,,,,,,
100000815,DRESDEN                    ,TN,38225 ,PASADENA                   ,CA,91105 ,70, 521 , 67.66 , Non-Retail , Liftgate Needed ,$324.75,"$4,003.25",$456.96,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$634.33,$0.00,$426.84,$0.00,$264.63,,,,,,,,,,,,,,,,,
100000816,DRESDEN                    ,TN,38225 ,HOUSTON                    ,TX,77005 ,150, 76 , 17.27 , Non-Retail , Non-Liftgate ,$275.90,$152.50,$169.83,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$293.24,$0.00,$142.79,,,,,,,,,,,,,,,,,
100000817,DRESDEN                    ,TN,38225 ,NAPERVILLE                 ,IL,60540 ,70, 298 , 34.65 , Non-Retail , Non-Liftgate ,$275.90,$177.57,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$250.51,$0.00,$265.29,$0.00,$128.84,,,,,,,,,,,,,,,,,
100000818,DRESDEN                    ,TN,38225 ,LIVERMORE                  ,CA,94551 ,125, 284 , 45.08 , Non-Retail , Non-Liftgate ,$324.75,"$3,513.56",$374.94,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$588.88,$0.00,$337.41,$0.00,$247.20,,,,,,,,,,,,,,,,,
100000819,DRESDEN                    ,TN,38225 ,TRACY                      ,CA,95304 ,55," 2,486 ", 104.89 , Retail , Non-Liftgate ,$851.02,"$8,277.24",$560.92,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,402.43",$0.00,"$1,074.19",$0.00,$558.91,,,,,,,,,,,,,,,,,
100000820,DRESDEN                    ,TN,38225 ,SAN JOSE                   ,CA,95128 ,70, 323 , 34.73 , Non-Retail , Liftgate Needed ,$324.75,"$2,429.97",$267.39,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$416.93,$0.00,$410.00,$0.00,$230.32,,,,,,,,,,,,,,,,,
100000821,DRESDEN                    ,TN,38225 ,ROMEOVILLE                 ,IL,60446 ,125, 715 , 103.62 , Non-Retail , Non-Liftgate ,$275.90,$455.69,$272.52,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$642.87,$0.00,$269.42,$0.00,$196.05,,,,,,,,,,,,,,,,,
100000822,OXNARD                     ,CA,93030 ,TRACY                      ,CA,95304 ,50," 2,883 ", 72.80 , Retail , Non-Liftgate ,$469.60,$0.00,$314.88,$0.00,$0.00,$0.00,$0.00,$211.12,$0.00,$0.00,$508.76,"$1,183.92",$0.00,$895.61,$0.00,$338.90,,,,,,,,,,,,,,,,,
100000823,PORTLAND                   ,OR,97224 ,TRACY                      ,CA,95304 ,70," 2,027 ", 155.92 , Retail , Non-Liftgate ,$369.76,$0.00,$253.43,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$277.10,$764.57,$0.00,$645.34,$0.00,$302.91,,,,,,,,,,,,,,,,,
100000824,TUALATIN                   ,OR,97062 ,TRACY                      ,CA,95304 ,70," 2,479 ", 190.69 , Retail , Non-Liftgate ,$457.50,$0.00,$314.55,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$334.88,$930.16,$0.00,$724.38,$0.00,$363.74,,,,,,,,,,,,,,,,,
100000825,TUALATIN                   ,OR,97062 ,TRACY                      ,CA,95304 ,70, 476 , 46.21 , Retail , Non-Liftgate ,$334.84,$0.00,$169.47,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$159.81,$282.18,$0.00,$500.39,$0.00,$178.96,,,,,,,,,,,,,,,,,
100000826,TRENTON                    ,NJ,08691 ,EAST WINDSOR               ,NJ,08512 ,70, 215 , 25.29 , Retail , Non-Liftgate ,$224.39,$0.00,$121.64,$0.00,$0.00,$0.00,$123.50,$0.00,$0.00,$0.00,$0.00,$157.22,$157.28,$205.07,$0.00,$126.78,,,,,,,,,,,,,,,,,
100000827,GREENCASTLE                ,PA,17225 ,ROMEOVILLE                 ,IL,60446 ,70, 395 , 40.72 , Non-Retail , Non-Liftgate ,$329.86,$205.86,$208.57,$0.00,$0.00,$0.00,$244.40,$0.00,$0.00,$0.00,$0.00,$290.43,$248.53,$250.27,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000828,TRENTON                    ,NJ,08691 ,EAST WINDSOR               ,NJ,08512 ,70, 129 , 17.43 , Retail , Non-Liftgate ,$224.39,$0.00,$121.64,$0.00,$0.00,$0.00,$123.50,$0.00,$0.00,$0.00,$0.00,$157.22,$157.28,$205.07,$0.00,$126.78,,,,,,,,,,,,,,,,,
100000829,HAGERSTOWN                 ,MD,21740 ,ROMEOVILLE                 ,IL,60446 ,70, 721 , 62.70 , Non-Retail , Liftgate Needed ,$247.23,$319.38,$194.32,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$450.57,$335.05,$250.27,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000830,CLEVELAND                  ,OH,44142 ,NAPERVILLE                 ,IL,60540 ,175," 1,013 ", 187.59 , Non-Retail , Non-Liftgate ,$294.46,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$781.17,$0.00,$0.00,$728.11,$617.36,$281.09,$0.00,$216.36,,,,,,,,,,,,,,,,,
